date,pre_close,open,high,low,close,volume,amt,pct_chg
2014/6/10,2134.281,2138.671,2161.526,2132.447,2161.268,5050790200,44416141206,1.2645
2014/6/11,2161.268,2156.151,2163.61,2152.08,2160.766,4256371800,37311080748,-0.0232
2014/6/12,2160.766,2156.761,2160.988,2148.413,2153.41,4302584300,37252041741,-0.3404
2014/6/13,2153.41,2150.987,2183.645,2150.569,2176.242,5925287600,51765511450,1.0603
2014/6/16,2176.242,2176.438,2196.343,2174.277,2191.855,6329687500,56904298384,0.7174
2014/6/17,2191.855,2185.681,2185.681,2168.445,2169.674,4993366500,46244977817,-1.012
2014/6/18,2169.674,2169.252,2172.549,2158.497,2160.239,4946389700,42538095511,-0.4349
2014/6/19,2160.239,2161.426,2166.407,2119.498,2126.907,5316264500,46029744918,-1.543
2014/6/20,2126.907,2124.963,2137.034,2120.807,2136.729,4239371900,35425712925,0.4618
2014/6/23,2136.729,2137.926,2147.227,2132.454,2134.11,4117925800,37112428752,-0.1226
2014/6/24,2134.11,2131.686,2145.213,2130.292,2144.821,4016435600,38778505304,0.5019
2014/6/25,2144.821,2141.726,2141.726,2126.035,2133.371,3766610000,33809315524,-0.5338
2014/6/26,2133.371,2135.156,2151.114,2134.891,2149.076,4435116600,40601836632,0.7362
2014/6/27,2149.076,2146.374,2159.526,2138.927,2150.258,5272289600,45525673947,0.055
2014/6/30,2150.258,2152.306,2168.221,2152.306,2165.118,5430418800,50277570814,0.6911
2014/7/1,2165.118,2169.199,2171.15,2157.133,2164.559,5332310000,49936284309,-0.0258
2014/7/2,2164.559,2163.998,2171.51,2155.609,2170.867,5968550100,53273658927,0.2914
2014/7/3,2170.867,2169.003,2184.964,2164.843,2180.192,6369069000,56024939299,0.4296
2014/7/4,2180.192,2180.445,2183.798,2174.073,2178.695,5285110600,47990033413,-0.0687
2014/7/7,2178.695,2178.546,2186.202,2171.083,2176.289,5024233400,47663876919,-0.1104
2014/7/8,2176.289,2174.828,2180.778,2163.359,2180.473,5074359900,46017266874,0.1923
2014/7/9,2180.473,2178.135,2178.51,2148.26,2148.71,6202204600,58980248398,-1.4567
2014/7/10,2148.71,2146.601,2151.774,2139.522,2142.847,5573249700,50931668887,-0.2729
2014/7/11,2142.847,2136.317,2154.735,2134.795,2148.009,6137427400,51551825645,0.2409
2014/7/14,2148.009,2149.542,2171.902,2145.278,2171.758,6615886300,60467088864,1.1056
2014/7/15,2171.758,2170.089,2176.272,2165.206,2174.976,7181569400,64304875149,0.1482
2014/7/16,2174.976,2172.824,2183.248,2166.774,2170.868,8156023000,61126054498,-0.1889
2014/7/17,2170.868,2166.831,2166.932,2147.084,2157.068,5945356800,46354646289,-0.6357
2014/7/18,2157.068,2147.663,2176.325,2145.446,2164.144,6547329500,53758919136,0.328
2014/7/21,2164.144,2164.223,2171.94,2158.955,2166.295,5417226000,47731629577,0.0994
2014/7/22,2166.295,2162.436,2197.592,2162.236,2192.698,7854258300,66806114430,1.2188
2014/7/23,2192.698,2191.394,2210.282,2190.555,2197.833,8421387200,69177998063,0.2342
2014/7/24,2197.833,2199.833,2239.815,2199.833,2237.015,11943553400,99964367602,1.7828
2014/7/25,2237.015,2243.067,2260.89,2239.066,2260.454,9897283800,81994560081,1.0478
2014/7/28,2260.454,2272.383,2331.472,2272.383,2323.897,17986933300,1.45277E+11,2.8066
2014/7/29,2323.897,2326.038,2342.77,2316.217,2331.369,13426964100,1.12177E+11,0.3215
2014/7/30,2331.369,2324.69,2339.038,2316.058,2322.011,12302283200,1.03362E+11,-0.4014
2014/7/31,2322.011,2321.967,2350.551,2316.585,2350.251,11098776900,93135566963,1.2162
2014/8/1,2350.251,2341.227,2371.5,2328.966,2329.402,12631739000,1.06125E+11,-0.8871
2014/8/4,2329.402,2336.63,2375.62,2332.138,2375.62,11671375400,1.01302E+11,1.9841
2014/8/5,2375.62,2376.797,2380.774,2353.795,2369.353,11186178900,97906971246,-0.2638
2014/8/6,2369.353,2358.206,2371.667,2334.334,2363.221,11634182900,96681298733,-0.2588
2014/8/7,2363.221,2363.608,2369.204,2326.268,2327.457,11672921000,94254453994,-1.5134
2014/8/8,2327.457,2329.184,2339.27,2319.288,2331.134,8673969400,72605666133,0.158
2014/8/11,2331.134,2338.008,2367.004,2337.014,2365.349,9160117100,82973900360,1.4677
2014/8/12,2365.349,2361.17,2361.17,2344.716,2357.052,9182260800,82973769642,-0.3508
2014/8/13,2357.052,2358.459,2370.513,2335.694,2358.901,11044778900,94185266458,0.0784
2014/8/14,2358.901,2357.198,2363.18,2334.08,2335.945,9796949300,84251435869,-0.9732
2014/8/15,2335.945,2337.985,2366.902,2333.123,2360.635,9359254600,81888217001,1.057
2014/8/18,2360.635,2366.272,2379.804,2361.197,2374.562,10450955400,90148909855,0.59
2014/8/19,2374.562,2378.886,2379.474,2358.965,2374.768,11585002000,1.02743E+11,0.0087
2014/8/20,2374.768,2371.649,2375.475,2360.837,2366.14,10128808800,91374802730,-0.3633
2014/8/21,2366.14,2365.731,2367.46,2333.299,2354.244,10069021100,92192063269,-0.5028
2014/8/22,2354.244,2352.316,2368.457,2350.986,2365.364,8982393800,85642463757,0.4723
2014/8/25,2365.364,2367.019,2367.606,2338.455,2342.863,9737371700,85182493960,-0.9513
2014/8/26,2342.863,2339.6,2350.391,2317.184,2324.092,9384422200,83135033150,-0.8012
2014/8/27,2324.092,2323.79,2336.737,2322.885,2327.595,6767622100,62448675179,0.1507
2014/8/28,2327.595,2328.059,2336.363,2309.639,2311.278,7049065500,66195966855,-0.701
2014/8/29,2311.278,2317.304,2338.774,2313.262,2338.287,6321142300,58359967752,1.1686
2014/9/1,2338.287,2340.925,2355.552,2338.53,2355.317,7732087000,73362240553,0.7283
2014/9/2,2355.317,2359.862,2387.655,2349.949,2386.46,11443673300,1.06926E+11,1.3222
2014/9/3,2386.46,2389.694,2414.26,2389.679,2408.838,12973420400,1.23629E+11,0.9377
2014/9/4,2408.838,2411.934,2427.297,2404.082,2426.224,11127229800,1.08295E+11,0.7218
2014/9/5,2426.224,2433.174,2450.634,2427.987,2449.259,13355176400,1.23349E+11,0.9494
2014/9/9,2449.259,2452.227,2454.893,2437.078,2445.224,11819434400,1.07795E+11,-0.1647
2014/9/10,2445.224,2435.593,2437.081,2422.646,2432.433,10917551700,97472682969,-0.5231
2014/9/11,2432.433,2430.678,2461.473,2417.269,2423.454,13298258300,1.27203E+11,-0.3691
2014/9/12,2423.454,2418.752,2438.358,2412.622,2438.358,10916017000,96625765409,0.615
2014/9/15,2438.358,2433.001,2439.254,2418.959,2437.189,12224715900,1.12508E+11,-0.0479
2014/9/16,2437.189,2440.339,2442.924,2386.98,2388.765,18674279100,1.4725E+11,-1.9869
2014/9/17,2388.765,2395.361,2405.371,2379.091,2401.326,12526902800,98039470145,0.5258
2014/9/18,2401.326,2396.379,2414.946,2389.622,2408.664,11592637600,92105332013,0.3056
2014/9/19,2408.664,2409.313,2430.149,2402.313,2425.211,10181357700,88221038707,0.687
2014/9/22,2425.211,2419.326,2419.326,2374.108,2378.92,10224087000,88958056522,-1.9087
2014/9/23,2378.92,2379.521,2402.482,2379.521,2399.462,8403334100,75463683722,0.8635
2014/9/24,2399.462,2391.419,2443.978,2387.07,2441.864,14271353000,1.2039E+11,1.7671
2014/9/25,2441.864,2453.423,2462.668,2429.587,2436.965,13866189100,1.19613E+11,-0.2006
2014/9/26,2436.965,2430.808,2439.649,2420.499,2437.201,10029949400,87757377938,0.0097
2014/9/29,2437.201,2443.91,2453.665,2435.611,2447.799,12340172700,1.11464E+11,0.4348
2014/9/30,2447.799,2452.166,2454.885,2444.204,2450.988,11580422900,1.01907E+11,0.1303
2014/10/8,2450.988,2460.87,2478.383,2445.268,2478.383,12195360400,1.165E+11,1.1177
2014/10/9,2478.383,2480.197,2488.113,2461.112,2481.955,13792392000,1.20753E+11,0.1441
2014/10/10,2481.955,2472.096,2482.136,2457.684,2466.789,14763430700,1.21925E+11,-0.6111
2014/10/13,2466.789,2457.412,2460.389,2430.546,2454.946,13159336200,1.12784E+11,-0.4801
2014/10/14,2454.946,2451.094,2467.904,2436.336,2446.562,12739370500,1.06357E+11,-0.3415
2014/10/15,2446.562,2444.538,2465.498,2431.188,2463.874,13580188200,1.14837E+11,0.7076
2014/10/16,2463.874,2448.968,2480.3,2441.822,2444.395,15816660300,1.28341E+11,-0.7906
2014/10/17,2444.395,2443.222,2456.105,2410.401,2441.732,13275998800,1.12686E+11,-0.1089
2014/10/20,2441.732,2448.453,2456.621,2441.896,2454.711,9143540100,84843604900,0.5315
2014/10/21,2454.711,2453.406,2459.255,2432.552,2433.391,9624191200,86622201933,-0.8685
2014/10/22,2433.391,2434.886,2447.467,2417.562,2418.641,8865619300,82251744245,-0.6062
2014/10/23,2418.641,2415.44,2424.662,2392.532,2395.936,10349183900,86045452830,-0.9388
2014/10/24,2395.936,2397.848,2404.993,2385.725,2390.706,7497486900,65601225156,-0.2183
2014/10/27,2390.706,2377.542,2377.542,2361.68,2368.832,7386244700,65956480803,-0.915
2014/10/28,2368.832,2373.155,2416.766,2373.155,2416.653,10152305500,90529903107,2.0188
2014/10/29,2416.653,2423.813,2461.268,2415.703,2451.384,15858406200,1.34542E+11,1.4372
2014/10/30,2451.384,2450.361,2474.376,2443.759,2468.925,18962635300,1.39157E+11,0.7156
2014/10/31,2468.925,2473.501,2512.189,2466.504,2508.325,23917241200,1.81605E+11,1.5958
2014/11/3,2508.325,2515.824,2524.172,2502.06,2512.548,20580122800,1.51407E+11,0.1684
2014/11/4,2512.548,2511.036,2517.46,2498.605,2513.172,21824700500,1.55292E+11,0.0248
2014/11/5,2513.172,2516.87,2519.399,2499.228,2503.448,19049186200,1.46131E+11,-0.3869
2014/11/6,2503.448,2505.167,2510.985,2482.983,2506.067,14965111700,1.18839E+11,0.1046
2014/11/7,2506.067,2508.765,2541.549,2489.419,2502.153,20876091100,1.76869E+11,-0.1562
2014/11/10,2502.153,2529.83,2565.73,2514.71,2565.73,22659973500,1.87613E+11,2.5409
2014/11/11,2565.73,2578.438,2602.373,2532.572,2558.612,32371165600,2.65841E+11,-0.2774
2014/11/12,2558.612,2545.403,2594.318,2539.601,2594.318,18468626100,1.57847E+11,1.3955
2014/11/13,2594.318,2597.389,2607.519,2567.463,2579.75,21981561500,1.92985E+11,-0.5615
2014/11/14,2579.75,2569.211,2581.932,2557.666,2581.093,16504996500,1.4541E+11,0.0521
2014/11/17,2581.093,2613.513,2614.086,2565.943,2567.101,15847809500,1.47725E+11,-0.5421
2014/11/18,2567.101,2565.273,2570.211,2534.927,2541.416,14294135600,1.24247E+11,-1.0005
2014/11/19,2541.416,2538.233,2550.5,2531.318,2537.223,12214697400,1.13032E+11,-0.165
2014/11/20,2537.223,2528.78,2545.473,2522.836,2537.099,10614986400,98145538650,-0.0049
2014/11/21,2537.099,2537.538,2585.362,2530.032,2583.455,15102813900,1.43751E+11,1.8271
2014/11/24,2583.455,2614.16,2667.671,2602.944,2649.258,27983972000,2.64975E+11,2.5471
2014/11/25,2649.258,2650.085,2686.063,2643.843,2685.561,22261169900,2.06879E+11,1.3703
2014/11/26,2685.561,2695.263,2723.36,2690.31,2723.018,24396248500,2.39334E+11,1.3948
2014/11/27,2723.018,2737.03,2754.49,2718.704,2754.49,26546473000,2.61165E+11,1.1558
2014/11/28,2754.49,2753.925,2809.543,2740.374,2808.819,37532366200,3.30256E+11,1.9724
2014/12/1,2808.819,2825.611,2855.332,2808.653,2819.812,36548741700,3.38833E+11,0.3914
2014/12/2,2819.812,2807.338,2944.506,2804.293,2923.94,36146532200,3.41185E+11,3.6927
2014/12/3,2923.94,2936.124,3028.225,2912.246,2967.549,46615668500,4.64858E+11,1.4914
2014/12/4,2967.549,2975.403,3104.89,2968.876,3104.351,42681292800,4.33876E+11,4.6099
2014/12/5,3104.351,3143.968,3195.798,3011.936,3124.885,52488126000,5.54363E+11,0.6615
2014/12/8,3124.885,3108.272,3270.881,3075.7,3252.881,48446234400,5.15774E+11,4.096
2014/12/9,3252.881,3233.097,3387.827,3074.516,3106.913,63287456700,7.0215E+11,-4.4873
2014/12/10,3106.913,3120.212,3229.047,3058.191,3221.546,42501870800,4.773E+11,3.6896
2014/12/11,3221.546,3185.161,3254.424,3158.443,3183.012,36709169100,3.92945E+11,-1.1961
2014/12/12,3183.012,3182.923,3239.447,3167.928,3193.227,30106532500,3.37817E+11,0.3209
2014/12/15,3193.227,3176.829,3226.221,3143.297,3217.228,29019383400,3.26668E+11,0.7516
2014/12/16,3217.228,3221.358,3303.402,3207.688,3303.402,35812384700,4.25666E+11,2.6785
2014/12/17,3303.402,3325.82,3368.194,3275.736,3360.598,44814077000,5.27749E+11,1.7314
2014/12/18,3360.598,3359.09,3393.711,3322.229,3345.927,35597020700,4.1626E+11,-0.4366
2014/12/19,3345.927,3345.629,3397.183,3280.916,3383.167,41121159000,4.35517E+11,1.113
2014/12/22,3383.167,3396.251,3455.207,3357.661,3394.481,54980167100,5.37021E+11,0.3344
2014/12/23,3394.481,3358.798,3431.779,3316.913,3324.924,36973609300,3.77228E+11,-2.0491
2014/12/24,3324.924,3332.146,3340.357,3188.495,3230.385,31744958700,3.39476E+11,-2.8433
2014/12/25,3230.385,3254.48,3335.779,3226.322,3335.419,30979954700,3.30129E+11,3.2514
2014/12/26,3335.419,3343.64,3453.338,3335.012,3445.839,38461412400,4.38838E+11,3.3105
2014/12/29,3445.839,3502.183,3524.28,3405.836,3455.455,42501503700,5.05005E+11,0.2791
2014/12/30,3455.455,3450.814,3491.826,3422.174,3457.554,32823387300,3.94608E+11,0.0607
2014/12/31,3457.554,3462.389,3542.34,3452.498,3533.705,34593476000,4.03711E+11,2.2025
2015/1/5,3533.705,3566.089,3669.042,3551.51,3641.541,45119809800,5.1985E+11,3.0516
2015/1/6,3641.541,3608.428,3683.226,3587.231,3641.059,42096218500,4.9853E+11,-0.0132
2015/1/7,3641.059,3620.924,3671.19,3601.698,3643.79,32019123200,3.98732E+11,0.075
2015/1/8,3643.79,3650.073,3659.945,3552.1,3559.259,29500304500,3.55832E+11,-2.3199
2015/1/9,3559.259,3547.574,3689.753,3536.395,3546.723,34998267200,4.30211E+11,-0.3522
2015/1/12,3546.723,3531.515,3560.527,3461.322,3513.576,26656717500,3.34257E+11,-0.9346
2015/1/13,3513.576,3506.451,3550.158,3494.768,3514.04,18715396500,2.50797E+11,0.0132
2015/1/14,3514.04,3522.907,3547.242,3471.56,3502.423,19601251000,2.41286E+11,-0.3306
2015/1/15,3502.423,3501.719,3604.121,3482.27,3604.121,23781233800,3.03445E+11,2.9036
2015/1/16,3604.121,3616.248,3662.158,3601.258,3635.146,28268161400,3.55569E+11,0.8608
2015/1/19,3635.146,3414.013,3497.252,3330.981,3355.155,32950527500,3.66018E+11,-7.7023
2015/1/20,3355.155,3336.793,3419.204,3325.681,3396.222,29784323200,3.81918E+11,1.224
2015/1/21,3396.222,3420.491,3557.794,3409.43,3548.885,33792821000,4.25434E+11,4.4951
2015/1/22,3548.885,3551.052,3576.756,3520.053,3567.613,26885359900,3.45026E+11,0.5277
2015/1/23,3567.613,3582.088,3627.806,3548.626,3571.732,28017217200,3.61836E+11,0.1155
2015/1/26,3571.732,3580.118,3611.617,3559.376,3607.985,23976620300,3.09586E+11,1.015
2015/1/27,3607.985,3614.038,3616.258,3510.017,3574.931,28766917900,3.57548E+11,-0.9161
2015/1/28,3574.931,3547.239,3583.312,3512.393,3525.323,21622021400,2.78749E+11,-1.3877
2015/1/29,3525.323,3474.915,3505.582,3453.901,3481.798,21161886000,2.51898E+11,-1.2346
2015/1/30,3481.798,3496.885,3514.217,3431.936,3434.39,19647915700,2.37421E+11,-1.3616
2015/2/2,3434.39,3360.193,3407.256,3347.085,3353.96,19518369900,2.24838E+11,-2.3419
2015/2/3,3353.96,3388.602,3441.709,3360.717,3437.445,19284609600,2.411E+11,2.4891
2015/2/4,3437.445,3446.144,3476.817,3399.565,3401.768,19130434900,2.44034E+11,-1.0379
2015/2/5,3401.768,3487.951,3487.951,3366.862,3366.946,25043060900,3.11524E+11,-1.0236
2015/2/6,3366.946,3352.33,3374.051,3285.935,3312.42,19266418600,2.21433E+11,-1.6194
2015/2/9,3312.42,3305.734,3376.526,3298.597,3345.921,17235382000,2.20767E+11,1.0114
2015/2/10,3345.921,3345.077,3407.18,3339.548,3406.943,15930908800,1.99121E+11,1.8238
2015/2/11,3406.943,3415.977,3445.655,3412.136,3434.124,14461377200,1.85979E+11,0.7978
2015/2/12,3434.124,3435.361,3453.582,3405.627,3442.874,15608169100,1.91286E+11,0.2548
2015/2/13,3442.874,3458.827,3509.505,3452.079,3469.828,20108997100,2.47076E+11,0.7829
2015/2/16,3469.828,3473.289,3504.475,3466.607,3499.483,16564134300,2.228E+11,0.8547
2015/2/17,3499.483,3511.544,3536.82,3511.093,3522.322,16532831300,2.14457E+11,0.6526
2015/2/25,3522.322,3529.55,3529.55,3463.955,3478.729,16553935100,2.11739E+11,-1.2376
2015/2/26,3478.729,3473.713,3569.33,3456.871,3566.295,22932843800,2.79809E+11,2.5172
2015/2/27,3566.295,3565.233,3594.813,3560.455,3572.843,22278643800,2.71862E+11,0.1836
2015/3/2,3572.843,3603.452,3608.691,3566.527,3601.265,24817612500,3.25165E+11,0.7955
2015/3/3,3601.265,3579.315,3579.315,3504.201,3507.9,26186648900,3.357E+11,-2.5926
2015/3/4,3507.9,3514.667,3540.912,3497.172,3530.822,19966398100,2.57469E+11,0.6534
2015/3/5,3530.822,3513.249,3517.083,3467.676,3496.344,21750880500,2.79031E+11,-0.9765
2015/3/6,3496.344,3501.184,3516.243,3472.392,3478.52,18151805400,2.33468E+11,-0.5098
2015/3/9,3478.52,3449.696,3546.705,3417.486,3537.75,23394041100,2.7786E+11,1.7027
2015/3/10,3537.75,3523.64,3551.205,3511.985,3520.611,19426765700,2.45367E+11,-0.4845
2015/3/11,3520.611,3524.575,3568.916,3512.218,3524.653,18894782500,2.35773E+11,0.1148
2015/3/12,3524.653,3557.686,3603.341,3536.534,3592.844,26566462500,3.22141E+11,1.9347
2015/3/13,3592.844,3604.671,3641.392,3594.742,3617.657,24686476800,2.97299E+11,0.6906
2015/3/16,3617.657,3641.773,3705.739,3621.119,3705.671,27543830700,3.58498E+11,2.4329
2015/3/17,3705.671,3733.961,3762.575,3716.809,3757.122,37162566600,4.55004E+11,1.3884
2015/3/18,3757.122,3769.086,3846.055,3763.848,3846.055,41519001100,4.84466E+11,2.3671
2015/3/19,3846.055,3851.249,3859.126,3809.706,3839.739,39154763000,4.63213E+11,-0.1642
2015/3/20,3839.739,3852.492,3916.863,3832.416,3892.574,40181755200,5.44468E+11,1.376
2015/3/23,3892.574,3923.083,3972.296,3922.21,3972.061,39111992200,5.1976E+11,2.042
2015/3/24,3972.061,3980.066,3989.858,3883.782,3973.046,46858131200,5.91067E+11,0.0248
2015/3/25,3973.046,3961.578,3980.716,3913.988,3940.412,37996885100,5.01734E+11,-0.8214
2015/3/26,3940.412,3921.745,3991.997,3892.878,3949.999,34675631500,4.68538E+11,0.2433
2015/3/27,3949.999,3957.542,3993.032,3932.87,3971.697,29875606400,3.93132E+11,0.5493
2015/3/30,3971.697,3999.024,4101.651,3999.024,4088.178,42829702000,5.46211E+11,2.9328
2015/3/31,4088.178,4138.885,4166.018,4037.771,4051.204,43606563500,5.98122E+11,-0.9044
2015/4/1,4051.204,4057.501,4139.499,4046.939,4123.895,32951285300,4.66597E+11,1.7943
2015/4/2,4123.895,4149.946,4156.842,4068.649,4124.776,33907048700,4.76618E+11,0.0214
2015/4/3,4124.776,4104.672,4170.558,4092.383,4170.538,32130376600,4.66966E+11,1.1094
2015/4/7,4170.538,4213.894,4260.471,4197.019,4260.044,41536265400,5.64646E+11,2.1461
2015/4/8,4260.044,4277.45,4304.78,4204.826,4295.803,45867671500,6.58308E+11,0.8394
2015/4/9,4295.803,4316.958,4332.166,4212.611,4262.138,43969990200,6.50419E+11,-0.7837
2015/4/10,4262.138,4249.383,4351.687,4231.196,4344.416,34819017000,5.09354E+11,1.9304
2015/4/13,4344.416,4394.047,4432.024,4361.589,4421.073,43415303600,5.98518E+11,1.7645
2015/4/14,4421.073,4432.126,4474.353,4385.908,4438.184,43443212600,6.02127E+11,0.387
2015/4/15,4438.184,4439.314,4475.997,4379.609,4380.513,47215413100,5.96823E+11,-1.2994
2015/4/16,4380.513,4355.491,4513.765,4335.63,4513.546,42260374800,5.64723E+11,3.0369
2015/4/17,4513.546,4578.679,4630.27,4553.904,4596.136,55280266300,7.33954E+11,1.8298
2015/4/20,4596.136,4615.034,4671.168,4492.6,4521.919,68643907500,9.39265E+11,-1.6148
2015/4/21,4521.919,4520.461,4620.058,4504.558,4619.164,49031499100,6.85365E+11,2.1505
2015/4/22,4619.164,4637.055,4740.933,4632.589,4739.814,51621379200,7.69925E+11,2.6119
2015/4/23,4739.814,4764.481,4782.044,4693.967,4740.892,49743095400,7.52258E+11,0.0227
2015/4/24,4740.892,4682.626,4730.43,4618.318,4702.641,48015293600,7.21273E+11,-0.8068
2015/4/27,4702.641,4753.871,4810.485,4735.31,4807.592,51307654800,7.6591E+11,2.2317
2015/4/28,4807.592,4811.319,4839.078,4703.567,4741.861,60863854500,8.6035E+11,-1.3672
2015/4/29,4741.861,4722.903,4797.927,4695.793,4774.326,39505698000,6.01676E+11,0.6846
2015/4/30,4774.326,4788.412,4818.725,4749.485,4749.886,39972744400,6.12511E+11,-0.5119
2015/5/4,4749.886,4757.637,4795.915,4699.398,4787.741,37784385300,5.65453E+11,0.797
2015/5/5,4787.741,4785.192,4785.192,4572.983,4596.837,46041962600,6.6002E+11,-3.9874
2015/5/6,4596.837,4626.231,4700.909,4511.761,4553.327,37607370200,5.86034E+11,-0.9465
2015/5/7,4553.327,4520.818,4546.338,4467.459,4470.089,29775920300,4.2719E+11,-1.8281
2015/5/8,4470.089,4515.554,4559.058,4445.592,4558.404,30240796700,4.52091E+11,1.9757
2015/5/11,4558.404,4582.091,4690.954,4535.149,4690.532,37383842000,5.8326E+11,2.8986
2015/5/12,4690.532,4692.122,4748.004,4660.016,4747.421,37705389100,6.07123E+11,1.2128
2015/5/13,4747.421,4746.713,4758.002,4678.845,4718.436,37073042400,5.9048E+11,-0.6105
2015/5/14,4718.436,4717.955,4735.284,4670.168,4700.778,33772515200,5.1322E+11,-0.3742
2015/5/15,4700.778,4690.755,4690.755,4592.05,4617.47,32843116600,5.06695E+11,-1.7722
2015/5/18,4617.47,4582.058,4623.383,4565.061,4575.14,26918048900,4.34083E+11,-0.9167
2015/5/19,4575.14,4577.637,4740.005,4577.637,4731.222,31478595200,5.24232E+11,3.4115
2015/5/20,4731.222,4751.572,4843.1,4745.21,4754.919,36318074800,5.89956E+11,0.5009
2015/5/21,4754.919,4768.689,4841.615,4746.029,4840.976,30505453700,5.05346E+11,1.8099
2015/5/22,4840.976,4895.925,4951.991,4870.598,4951.335,45584671800,7.1913E+11,2.2797
2015/5/25,4951.335,4949.11,5099.839,4949.11,5099.495,46573659000,7.57086E+11,2.9923
2015/5/26,5099.495,5140.798,5199.295,5063.146,5198.918,48794935900,8.02296E+11,1.9497
2015/5/27,5198.918,5216.17,5226.844,5126.861,5181.434,47079873000,7.77826E+11,-0.3363
2015/5/28,5181.434,5174.101,5213.183,4831.329,4834.007,57182904700,8.73207E+11,-6.7052
2015/5/29,4834.007,4839.53,4924.303,4665.521,4840.829,42787885900,6.36008E+11,0.1411
2015/6/1,4840.829,4862.756,5079.319,4835.774,5076.179,41750374100,6.37844E+11,4.8618
2015/6/2,5076.179,5091.272,5162.556,5047.081,5161.87,41297319600,6.58453E+11,1.6881
2015/6/3,5161.87,5176.597,5186.967,5059.495,5143.59,41425827000,6.72057E+11,-0.3541
2015/6/4,5143.59,5156.012,5194.233,4863.465,5181.416,48276726800,7.35171E+11,0.7354
2015/6/5,5181.416,5254.905,5288.34,5104.178,5230.552,54596119600,8.55224E+11,0.9483
2015/6/8,5230.552,5259.408,5370.609,5202.595,5353.751,63731323700,9.49498E+11,2.3554
2015/6/9,5353.751,5379.47,5380.426,5251.208,5317.461,57042726300,8.71432E+11,-0.6778
2015/6/10,5317.461,5254.3042,5374.8296,5209.6795,5309.112,44216567600,7.11509E+11,-0.157
2015/6/11,5309.112,5305.1407,5329.2951,5248.1626,5306.59,39233875500,6.60585E+11,-0.0475
2015/6/12,5306.59,5329.2781,5351.6481,5283.0859,5335.1151,43013138600,6.94213E+11,0.5375
2015/6/15,5335.1151,5354.0138,5362.4515,5207.3081,5221.1665,47574570300,7.66238E+11,-2.1358
2015/6/16,5221.1665,5165.0245,5204.303,5015.2646,5064.8212,41167563800,6.51523E+11,-2.9945
2015/6/17,5064.8212,5072.3064,5158.3671,4949.2934,5138.8307,39712418700,5.89868E+11,1.4612
2015/6/18,5138.8307,5107.6946,5121.2184,4926.4292,4930.5491,36439581400,5.55647E+11,-4.0531
2015/6/19,4930.5491,4847.0568,4910.4499,4634.6909,4637.0517,35810474400,5.1961E+11,-5.9526
2015/6/23,4637.0517,4641.4248,4786.955,4455.3304,4786.0906,36508794400,5.36984E+11,3.2141
2015/6/24,4786.0906,4811.5949,4883.7317,4744.3058,4880.1261,43463872300,6.15374E+11,1.9648
2015/6/25,4880.1261,4906.2416,4919.2631,4667.2235,4706.5159,44613598200,6.40246E+11,-3.5575
2015/6/26,4706.5159,4573.8723,4650.1861,4278.6752,4336.1947,44663979000,6.12959E+11,-7.8683
2015/6/29,4336.1947,4446.8419,4451.1659,4000.9261,4191.5486,52566248200,7.04015E+11,-3.3358
2015/6/30,4191.5486,4161.0672,4475.7674,4016.0126,4472.9976,52704528000,7.16046E+11,6.7147
2015/7/1,4472.9976,4408.9843,4526.1271,4235.6964,4253.021,43172141100,6.23331E+11,-4.9179
2015/7/2,4253.021,4287.7344,4312.1904,4000.0612,4107.9961,45706219400,5.93507E+11,-3.4099
2015/7/3,4107.9961,4017.2019,4164.6289,3785.9015,3885.9169,42930085000,5.38217E+11,-5.406
2015/7/6,3885.9169,4218.266,4218.266,3832.4678,3998.537,64809453000,7.79558E+11,2.8982
2015/7/7,3998.537,3877.8539,3960.6359,3743.6237,3928.0025,67938500700,7.95963E+11,-1.764
2015/7/8,3928.0025,3651.0604,3762.6222,3612.2536,3663.0375,58146709700,6.40122E+11,-6.7455
2015/7/9,3663.0375,3621.6804,3930.2641,3537.826,3897.6263,50387061000,5.64744E+11,6.4042
2015/7/10,3897.6263,3916.2717,4179.1114,3887.5509,4106.5561,50070180200,6.2908E+11,5.3604
2015/7/13,4106.5561,4132.2308,4278.1612,4072.4297,4211.8116,50209218600,6.59252E+11,2.5631
2015/7/14,4211.8116,4178.6295,4258.5132,4062.5004,4112.1488,45442200900,5.97521E+11,-2.3663
2015/7/15,4112.1488,4068.8803,4114.2425,3899.5079,3966.7585,42195636700,5.14065E+11,-3.5356
2015/7/16,3966.7585,3949.639,4067.0223,3856.3213,3997.3555,33053134500,4.10051E+11,0.7713
2015/7/17,3997.3555,4023.7567,4190.1857,4000.2307,4151.4956,33110713100,4.35597E+11,3.8561
2015/7/20,4151.4956,4157.0598,4221.693,4106.389,4160.612,35267347200,4.83494E+11,0.2196
2015/7/21,4160.612,4109.7606,4201.4824,4081.7039,4166.0057,31837494500,4.31696E+11,0.1296
2015/7/22,4166.0057,4148.5601,4187.4305,4094.7116,4157.1604,31894599700,4.41833E+11,-0.2123
2015/7/23,4157.1604,4158.932,4262.0619,4148.8235,4250.805,35447175900,4.83972E+11,2.2526
2015/7/24,4250.805,4255.1977,4299.6497,4154.617,4176.2787,39204537300,5.35902E+11,-1.7532
2015/7/27,4176.2787,4097.7963,4156.3128,3817.1693,3818.7314,36505451100,4.77952E+11,-8.5614
